customer_id,tenure_months,monthly_charges,usage_minutes,support_calls,payment_delay_days,contract_type,autopay,num_services,satisfaction_score,signup_channel,marketing_segment,favorite_color,lucky_number,churn
CUST111150,12,78.86,426,3,7.3,one-year,1,5,3.1,referral,A,blue,14,1
CUST111151,19,110.74,342,3,5.6,month-to-month,0,2,6.0,ads,A,green,51,0
CUST111152,7,57.87,375,6,5.5,month-to-month,1,1,2.2,partner,B,blue,4,1
CUST111153,27,77.14,154,3,16.6,month-to-month,0,2,6.3,partner,B,black,86,0
CUST111154,16,121.94,404,8,12.3,month-to-month,0,2,3.0,organic,B,white,60,1
CUST111155,32,124.04,553,0,0.0,two-year,1,3,6.7,referral,B,white,56,0
CUST111156,38,87.23,531,5,9.9,month-to-month,0,1,6.9,partner,B,blue,89,1
CUST111157,44,40.34,509,7,8.6,month-to-month,0,3,5.2,organic,C,red,54,0
CUST111158,54,67.31,304,3,3.1,month-to-month,1,4,8.7,referral,C,white,52,0
CUST111159,54,119.16,474,1,1.9,one-year,1,4,7.9,organic,A,green,88,0
CUST111160,56,25.72,288,1,2.3,one-year,1,3,7.1,referral,B,yellow,42,0
CUST111161,15,108.35,457,4,2.8,one-year,0,1,5.0,partner,A,red,42,0
CUST111162,38,123.55,270,8,11.3,one-year,0,5,1.4,ads,C,yellow,76,1
CUST111163,72,91.55,159,1,0.0,month-to-month,1,4,10.0,organic,A,white,28,0
CUST111164,72,58.73,182,1,0.0,two-year,1,5,10.0,organic,B,yellow,8,0
CUST111165,50,100.56,542,3,0.3,month-to-month,0,3,7.8,organic,B,black,16,0
CUST111166,29,95.47,532,7,1.2,month-to-month,0,2,5.8,organic,B,red,3,0
CUST111167,29,134.56,395,1,0.0,month-to-month,0,3,4.5,organic,A,white,32,0
CUST111168,44,123.07,250,5,2.0,month-to-month,0,3,5.5,referral,C,red,73,0
CUST111169,36,82.0,278,4,8.8,month-to-month,1,4,5.9,ads,A,red,99,1
CUST111170,66,110.04,331,2,0.0,month-to-month,0,4,10.0,organic,B,green,83,0
CUST111171,52,41.08,599,5,0.0,one-year,1,4,6.0,organic,C,white,51,0
CUST111172,30,93.02,358,5,15.2,two-year,0,3,1.0,ads,C,yellow,73,1
CUST111173,7,26.24,421,3,1.2,month-to-month,0,3,4.2,ads,A,yellow,86,1
CUST111174,43,64.43,531,2,2.1,two-year,1,3,6.3,referral,B,yellow,25,0
CUST111175,34,41.55,355,1,4.5,one-year,1,3,3.4,organic,B,yellow,78,0
CUST111176,43,45.98,429,5,2.4,month-to-month,1,4,8.6,partner,A,green,68,0
CUST111177,41,115.26,498,1,1.0,month-to-month,0,1,5.1,referral,C,red,34,0
CUST111178,28,68.48,468,7,1.9,month-to-month,1,3,6.8,ads,B,white,34,0
CUST111179,45,30.83,490,2,0.9,one-year,0,3,4.8,ads,A,blue,66,0
CUST111180,1,145.55,465,6,15.4,month-to-month,0,1,4.1,organic,C,white,21,1
CUST111181,32,118.01,332,6,0.5,one-year,0,3,5.3,ads,A,yellow,14,0
CUST111182,22,149.2,481,1,7.4,month-to-month,1,4,6.8,referral,A,green,52,0
CUST111183,19,37.52,440,2,0.0,one-year,0,4,6.9,organic,C,green,43,0
CUST111184,40,144.8,328,6,6.3,month-to-month,0,3,4.0,partner,A,yellow,10,1
CUST111185,5,27.9,273,6,2.9,one-year,0,2,6.0,ads,C,black,90,1
CUST111186,67,69.78,364,3,2.9,month-to-month,0,3,7.1,referral,B,white,19,0
CUST111187,57,99.23,511,3,0.0,one-year,1,3,6.3,organic,B,red,21,0
CUST111188,42,83.99,414,4,3.9,two-year,0,2,7.6,partner,C,yellow,44,0
CUST111189,60,76.89,583,5,12.4,month-to-month,0,4,1.9,organic,B,yellow,22,0
CUST111190,53,88.82,412,4,8.1,month-to-month,0,2,5.9,referral,B,blue,3,0
CUST111191,18,53.23,300,3,2.9,two-year,1,1,6.7,ads,B,green,14,0
CUST111192,44,20.0,404,2,10.9,month-to-month,1,3,1.9,ads,B,yellow,30,1
CUST111193,30,39.01,539,5,6.1,one-year,0,1,7.5,organic,C,blue,93,1
CUST111194,20,36.49,575,1,4.9,month-to-month,0,3,7.4,ads,A,black,85,0
CUST111195,30,58.58,234,0,3.7,month-to-month,0,3,4.4,referral,B,black,74,1
CUST111196,28,84.49,429,5,3.2,month-to-month,0,1,1.0,partner,A,white,77,1
CUST111197,48,129.4,480,2,0.0,one-year,0,5,10.0,organic,A,black,1,0
CUST111198,40,103.34,143,4,4.0,month-to-month,1,4,8.6,partner,C,green,10,0
CUST111199,22,113.8,714,2,1.8,one-year,1,4,7.6,ads,A,red,5,0
